AÑO,AREA,NIVEL,GENERO,ENTIDAD,REGION,N
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Baja California Sur,Noroeste,16
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Campeche,Sureste,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Chiapas,Suroeste,4
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Chihuahua,Noroeste,4
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Ciudad de México,Centrosur,29
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Coahuila,Noreste,6
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Colima,Occidente,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Durango,Noroeste,6
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Guanajuato,Centronorte,9
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Hidalgo,Oriente,4
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Jalisco,Occidente,8
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Michoacán,Occidente,8
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Morelos,Centrosur,12
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,México,Centrosur,60
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Nuevo León,Noreste,10
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Puebla,Oriente,3
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Querétaro,Centronorte,11
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,San Luis Potosí,Centronorte,5
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Sinaloa,Noroeste,10
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Sonora,Noroeste,12
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Tabasco,Sureste,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Tamaulipas,Noreste,8
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Tlaxcala,Oriente,2
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Veracruz,Oriente,6
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,HOMBRE,Yucatán,Sureste,11
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Aguascalientes,Centronorte,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Baja California,Noroeste,3
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Baja California Sur,Noroeste,3
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Chihuahua,Noroeste,3
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Ciudad de México,Centrosur,27
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Coahuila,Noreste,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Guanajuato,Centronorte,7
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Guerrero,Suroeste,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Jalisco,Occidente,5
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Michoacán,Occidente,4
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Morelos,Centrosur,8
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,México,Centrosur,16
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Nayarit,Occidente,3
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Nuevo León,Noreste,6
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Puebla,Oriente,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Querétaro,Centronorte,5
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,San Luis Potosí,Centronorte,5
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Sin dato / Extranjero,Sin dato / Extranjero,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Sonora,Noroeste,10
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Tamaulipas,Noreste,2
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Veracruz,Oriente,9
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,2,MUJER,Yucatán,Sureste,11
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Baja California,Noroeste,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Baja California Sur,Noroeste,9
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Campeche,Sureste,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Chiapas,Suroeste,2
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Ciudad de México,Centrosur,28
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Coahuila,Noreste,3
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Durango,Noroeste,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Guanajuato,Centronorte,7
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Jalisco,Occidente,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Michoacán,Occidente,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Morelos,Centrosur,10
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,México,Centrosur,21
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Nayarit,Occidente,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Nuevo León,Noreste,5
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Puebla,Oriente,2
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Querétaro,Centronorte,5
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,San Luis Potosí,Centronorte,4
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,6
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Sonora,Noroeste,3
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Tamaulipas,Noreste,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Veracruz,Oriente,2
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Yucatán,Sureste,8
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,HOMBRE,Zacatecas,Centronorte,2
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Baja California,Noroeste,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Baja California Sur,Noroeste,4
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Ciudad de México,Centrosur,9
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Guanajuato,Centronorte,3
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Morelos,Centrosur,2
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,México,Centrosur,5
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Nuevo León,Noreste,4
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Querétaro,Centronorte,3
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Sin dato / Extranjero,Sin dato / Extranjero,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Sonora,Noroeste,4
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Veracruz,Oriente,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,3,MUJER,Yucatán,Sureste,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Aguascalientes,Centronorte,4
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Baja California,Noroeste,6
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Baja California Sur,Noroeste,10
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Campeche,Sureste,2
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Chiapas,Suroeste,5
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Chihuahua,Noroeste,3
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Ciudad de México,Centrosur,15
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Coahuila,Noreste,9
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Colima,Occidente,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Durango,Noroeste,9
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Guanajuato,Centronorte,11
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Guerrero,Suroeste,3
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Hidalgo,Oriente,17
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Jalisco,Occidente,10
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Michoacán,Occidente,3
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Morelos,Centrosur,4
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,México,Centrosur,25
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Nayarit,Occidente,10
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Nuevo León,Noreste,15
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Oaxaca,Suroeste,13
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Puebla,Oriente,5
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Querétaro,Centronorte,8
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Quintana Roo,Sureste,2
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,San Luis Potosí,Centronorte,9
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,13
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Sinaloa,Noroeste,7
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Sonora,Noroeste,9
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Tabasco,Sureste,11
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Tamaulipas,Noreste,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Tlaxcala,Oriente,6
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Veracruz,Oriente,26
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Yucatán,Sureste,11
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,HOMBRE,Zacatecas,Centronorte,5
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Baja California,Noroeste,1
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Baja California Sur,Noroeste,9
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Campeche,Sureste,4
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Chiapas,Suroeste,6
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Chihuahua,Noroeste,6
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Ciudad de México,Centrosur,27
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Coahuila,Noreste,7
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Durango,Noroeste,8
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Guanajuato,Centronorte,10
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Guerrero,Suroeste,3
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Hidalgo,Oriente,8
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Jalisco,Occidente,11
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Michoacán,Occidente,6
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Morelos,Centrosur,8
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,México,Centrosur,23
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Nayarit,Occidente,4
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Nuevo León,Noreste,18
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Oaxaca,Suroeste,11
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Puebla,Oriente,9
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Querétaro,Centronorte,8
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,San Luis Potosí,Centronorte,13
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Sin dato / Extranjero,Sin dato / Extranjero,13
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Sinaloa,Noroeste,14
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Sonora,Noroeste,17
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Tabasco,Sureste,7
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Tamaulipas,Noreste,2
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Tlaxcala,Oriente,4
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Veracruz,Oriente,13
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Yucatán,Sureste,16
2015,BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,C,MUJER,Zacatecas,Centronorte,3
2015,CIENCIAS SOCIALES,1,HOMBRE,Aguascalientes,Centronorte,11
2015,CIENCIAS SOCIALES,1,HOMBRE,Baja California,Noroeste,47
2015,CIENCIAS SOCIALES,1,HOMBRE,Baja California Sur,Noroeste,8
2015,CIENCIAS SOCIALES,1,HOMBRE,Campeche,Sureste,7
2015,CIENCIAS SOCIALES,1,HOMBRE,Chiapas,Suroeste,31
2015,CIENCIAS SOCIALES,1,HOMBRE,Chihuahua,Noroeste,29
2015,CIENCIAS SOCIALES,1,HOMBRE,Ciudad de México,Centrosur,383
2015,CIENCIAS SOCIALES,1,HOMBRE,Coahuila,Noreste,15
2015,CIENCIAS SOCIALES,1,HOMBRE,Colima,Occidente,9
2015,CIENCIAS SOCIALES,1,HOMBRE,Durango,Noroeste,8
2015,CIENCIAS SOCIALES,1,HOMBRE,Guanajuato,Centronorte,22
2015,CIENCIAS SOCIALES,1,HOMBRE,Guerrero,Suroeste,5
2015,CIENCIAS SOCIALES,1,HOMBRE,Hidalgo,Oriente,16
2015,CIENCIAS SOCIALES,1,HOMBRE,Jalisco,Occidente,93
2015,CIENCIAS SOCIALES,1,HOMBRE,Michoacán,Occidente,44
2015,CIENCIAS SOCIALES,1,HOMBRE,Morelos,Centrosur,19
2015,CIENCIAS SOCIALES,1,HOMBRE,México,Centrosur,97
2015,CIENCIAS SOCIALES,1,HOMBRE,Nayarit,Occidente,8
2015,CIENCIAS SOCIALES,1,HOMBRE,Nuevo León,Noreste,51
2015,CIENCIAS SOCIALES,1,HOMBRE,Oaxaca,Suroeste,13
2015,CIENCIAS SOCIALES,1,HOMBRE,Puebla,Oriente,53
2015,CIENCIAS SOCIALES,1,HOMBRE,Querétaro,Centronorte,23
2015,CIENCIAS SOCIALES,1,HOMBRE,Quintana Roo,Sureste,16
2015,CIENCIAS SOCIALES,1,HOMBRE,San Luis Potosí,Centronorte,22
2015,CIENCIAS SOCIALES,1,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,22
2015,CIENCIAS SOCIALES,1,HOMBRE,Sinaloa,Noroeste,28
2015,CIENCIAS SOCIALES,1,HOMBRE,Sonora,Noroeste,21
2015,CIENCIAS SOCIALES,1,HOMBRE,Tabasco,Sureste,8
2015,CIENCIAS SOCIALES,1,HOMBRE,Tamaulipas,Noreste,10
2015,CIENCIAS SOCIALES,1,HOMBRE,Tlaxcala,Oriente,14
2015,CIENCIAS SOCIALES,1,HOMBRE,Veracruz,Oriente,25
2015,CIENCIAS SOCIALES,1,HOMBRE,Yucatán,Sureste,15
2015,CIENCIAS SOCIALES,1,HOMBRE,Zacatecas,Centronorte,15
2015,CIENCIAS SOCIALES,1,MUJER,Aguascalientes,Centronorte,10
2015,CIENCIAS SOCIALES,1,MUJER,Baja California,Noroeste,44
2015,CIENCIAS SOCIALES,1,MUJER,Baja California Sur,Noroeste,5
2015,CIENCIAS SOCIALES,1,MUJER,Chiapas,Suroeste,20
2015,CIENCIAS SOCIALES,1,MUJER,Chihuahua,Noroeste,19
2015,CIENCIAS SOCIALES,1,MUJER,Ciudad de México,Centrosur,281
2015,CIENCIAS SOCIALES,1,MUJER,Coahuila,Noreste,6
2015,CIENCIAS SOCIALES,1,MUJER,Colima,Occidente,14
2015,CIENCIAS SOCIALES,1,MUJER,Durango,Noroeste,3
2015,CIENCIAS SOCIALES,1,MUJER,Guanajuato,Centronorte,18
2015,CIENCIAS SOCIALES,1,MUJER,Guerrero,Suroeste,5
2015,CIENCIAS SOCIALES,1,MUJER,Hidalgo,Oriente,11
2015,CIENCIAS SOCIALES,1,MUJER,Jalisco,Occidente,54
2015,CIENCIAS SOCIALES,1,MUJER,Michoacán,Occidente,23
2015,CIENCIAS SOCIALES,1,MUJER,Morelos,Centrosur,24
2015,CIENCIAS SOCIALES,1,MUJER,México,Centrosur,87
2015,CIENCIAS SOCIALES,1,MUJER,Nayarit,Occidente,6
2015,CIENCIAS SOCIALES,1,MUJER,Nuevo León,Noreste,53
2015,CIENCIAS SOCIALES,1,MUJER,Oaxaca,Suroeste,11
2015,CIENCIAS SOCIALES,1,MUJER,Puebla,Oriente,36
2015,CIENCIAS SOCIALES,1,MUJER,Querétaro,Centronorte,15
2015,CIENCIAS SOCIALES,1,MUJER,Quintana Roo,Sureste,7
2015,CIENCIAS SOCIALES,1,MUJER,San Luis Potosí,Centronorte,5
2015,CIENCIAS SOCIALES,1,MUJER,Sin dato / Extranjero,Sin dato / Extranjero,12
2015,CIENCIAS SOCIALES,1,MUJER,Sinaloa,Noroeste,24
2015,CIENCIAS SOCIALES,1,MUJER,Sonora,Noroeste,22
2015,CIENCIAS SOCIALES,1,MUJER,Tabasco,Sureste,13
2015,CIENCIAS SOCIALES,1,MUJER,Tamaulipas,Noreste,15
2015,CIENCIAS SOCIALES,1,MUJER,Tlaxcala,Oriente,7
2015,CIENCIAS SOCIALES,1,MUJER,Veracruz,Oriente,33
2015,CIENCIAS SOCIALES,1,MUJER,Yucatán,Sureste,10
2015,CIENCIAS SOCIALES,1,MUJER,Zacatecas,Centronorte,5
2015,CIENCIAS SOCIALES,2,HOMBRE,Aguascalientes,Centronorte,1
2015,CIENCIAS SOCIALES,2,HOMBRE,Baja California,Noroeste,13
2015,CIENCIAS SOCIALES,2,HOMBRE,Chiapas,Suroeste,4
2015,CIENCIAS SOCIALES,2,HOMBRE,Chihuahua,Noroeste,9
2015,CIENCIAS SOCIALES,2,HOMBRE,Ciudad de México,Centrosur,167
2015,CIENCIAS SOCIALES,2,HOMBRE,Coahuila,Noreste,3
2015,CIENCIAS SOCIALES,2,HOMBRE,Colima,Occidente,2
2015,CIENCIAS SOCIALES,2,HOMBRE,Guanajuato,Centronorte,3
2015,CIENCIAS SOCIALES,2,HOMBRE,Guerrero,Suroeste,1
2015,CIENCIAS SOCIALES,2,HOMBRE,Hidalgo,Oriente,1
2015,CIENCIAS SOCIALES,2,HOMBRE,Jalisco,Occidente,19
2015,CIENCIAS SOCIALES,2,HOMBRE,Michoacán,Occidente,7
2015,CIENCIAS SOCIALES,2,HOMBRE,Morelos,Centrosur,7
2015,CIENCIAS SOCIALES,2,HOMBRE,México,Centrosur,19
2015,CIENCIAS SOCIALES,2,HOMBRE,Nuevo León,Noreste,19
2015,CIENCIAS SOCIALES,2,HOMBRE,Puebla,Oriente,16
2015,CIENCIAS SOCIALES,2,HOMBRE,Querétaro,Centronorte,2
2015,CIENCIAS SOCIALES,2,HOMBRE,Quintana Roo,Sureste,1
2015,CIENCIAS SOCIALES,2,HOMBRE,San Luis Potosí,Centronorte,4
2015,CIENCIAS SOCIALES,2,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,5
2015,CIENCIAS SOCIALES,2,HOMBRE,Sinaloa,Noroeste,5
2015,CIENCIAS SOCIALES,2,HOMBRE,Sonora,Noroeste,6
2015,CIENCIAS SOCIALES,2,HOMBRE,Tamaulipas,Noreste,2
2015,CIENCIAS SOCIALES,2,HOMBRE,Tlaxcala,Oriente,5
2015,CIENCIAS SOCIALES,2,HOMBRE,Veracruz,Oriente,2
2015,CIENCIAS SOCIALES,2,HOMBRE,Yucatán,Sureste,2
2015,CIENCIAS SOCIALES,2,HOMBRE,Zacatecas,Centronorte,6
2015,CIENCIAS SOCIALES,2,MUJER,Aguascalientes,Centronorte,2
2015,CIENCIAS SOCIALES,2,MUJER,Baja California,Noroeste,14
2015,CIENCIAS SOCIALES,2,MUJER,Baja California Sur,Noroeste,2
2015,CIENCIAS SOCIALES,2,MUJER,Campeche,Sureste,1
2015,CIENCIAS SOCIALES,2,MUJER,Chiapas,Suroeste,2
2015,CIENCIAS SOCIALES,2,MUJER,Chihuahua,Noroeste,2
2015,CIENCIAS SOCIALES,2,MUJER,Ciudad de México,Centrosur,141
2015,CIENCIAS SOCIALES,2,MUJER,Colima,Occidente,1
2015,CIENCIAS SOCIALES,2,MUJER,Guanajuato,Centronorte,3
2015,CIENCIAS SOCIALES,2,MUJER,Hidalgo,Oriente,1
2015,CIENCIAS SOCIALES,2,MUJER,Jalisco,Occidente,14
2015,CIENCIAS SOCIALES,2,MUJER,Michoacán,Occidente,9
2015,CIENCIAS SOCIALES,2,MUJER,Morelos,Centrosur,10
2015,CIENCIAS SOCIALES,2,MUJER,México,Centrosur,14
2015,CIENCIAS SOCIALES,2,MUJER,Nayarit,Occidente,1
2015,CIENCIAS SOCIALES,2,MUJER,Nuevo León,Noreste,10
2015,CIENCIAS SOCIALES,2,MUJER,Puebla,Oriente,6
2015,CIENCIAS SOCIALES,2,MUJER,Querétaro,Centronorte,2
2015,CIENCIAS SOCIALES,2,MUJER,Sin dato / Extranjero,Sin dato / Extranjero,8
2015,CIENCIAS SOCIALES,2,MUJER,Sinaloa,Noroeste,1
2015,CIENCIAS SOCIALES,2,MUJER,Sonora,Noroeste,4
2015,CIENCIAS SOCIALES,2,MUJER,Tabasco,Sureste,2
2015,CIENCIAS SOCIALES,2,MUJER,Veracruz,Oriente,3
2015,CIENCIAS SOCIALES,2,MUJER,Yucatán,Sureste,2
2015,CIENCIAS SOCIALES,2,MUJER,Zacatecas,Centronorte,1
2015,CIENCIAS SOCIALES,3,HOMBRE,Aguascalientes,Centronorte,2
2015,CIENCIAS SOCIALES,3,HOMBRE,Baja California,Noroeste,13
2015,CIENCIAS SOCIALES,3,HOMBRE,Baja California Sur,Noroeste,1
2015,CIENCIAS SOCIALES,3,HOMBRE,Chiapas,Suroeste,1
2015,CIENCIAS SOCIALES,3,HOMBRE,Chihuahua,Noroeste,1
2015,CIENCIAS SOCIALES,3,HOMBRE,Ciudad de México,Centrosur,161
2015,CIENCIAS SOCIALES,3,HOMBRE,Jalisco,Occidente,10
2015,CIENCIAS SOCIALES,3,HOMBRE,Michoacán,Occidente,1
2015,CIENCIAS SOCIALES,3,HOMBRE,Morelos,Centrosur,2
2015,CIENCIAS SOCIALES,3,HOMBRE,México,Centrosur,7
2015,CIENCIAS SOCIALES,3,HOMBRE,Nuevo León,Noreste,3
2015,CIENCIAS SOCIALES,3,HOMBRE,Oaxaca,Suroeste,1
2015,CIENCIAS SOCIALES,3,HOMBRE,Puebla,Oriente,6
2015,CIENCIAS SOCIALES,3,HOMBRE,Querétaro,Centronorte,1
2015,CIENCIAS SOCIALES,3,HOMBRE,San Luis Potosí,Centronorte,1
2015,CIENCIAS SOCIALES,3,HOMBRE,Sin dato / Extranjero,Sin dato / Extranjero,2
2015,CIENCIAS SOCIALES,3,HOMBRE,Tabasco,Sureste,1
2015,CIENCIAS SOCIALES,3,HOMBRE,Veracruz,Oriente,2
2015,CIENCIAS SOCIALES,3,HOMBRE,Zacatecas,Centronorte,4
2015,CIENCIAS SOCIALES,3,MUJER,Baja California,Noroeste,5
2015,CIENCIAS SOCIALES,3,MUJER,Chiapas,Suroeste,2
